cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
282,-3.5469,-1.3968,10.022,10,10,0.0,"{0: 20, 1: 20, 2: 16, 3: 19, 4: 22, 5: 19, 6: 16, 7: 20, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [16], 3: [19], 4: [22], 5: [19], 6: [16], 7: [20], 8: [19], 9: [20]}",10.022,"{0: [10.02145004272461], 1: [10.023290634155273], 2: [10.023290634155273], 3: [10.023200035095215], 4: [10.023290634155273], 5: [10.023290634155273], 6: [10.02325439453125], 7: [10.023290634155273], 8: [10.023290634155273], 9: [10.023399353027344]}",,191
283,-3.1771,-1.3968,10.018,10,10,0.0,"{0: 21, 1: 17, 2: 18, 3: 20, 4: 21, 5: 17, 6: 20, 7: 22, 8: 13, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [17], 2: [18], 3: [20], 4: [21], 5: [17], 6: [20], 7: [22], 8: [13], 9: [15]}",10.018,"{0: [10.017698287963867], 1: [10.01944351196289], 2: [10.019418716430664], 3: [10.019418716430664], 4: [10.019418716430664], 5: [10.019418716430664], 6: [10.01944351196289], 7: [10.019418716430664], 8: [10.01943588256836], 9: [10.01936149597168]}",,184
284,-2.8196,-1.3968,10.015,10,10,0.0,"{0: 20, 1: 22, 2: 25, 3: 21, 4: 20, 5: 21, 6: 21, 7: 21, 8: 18, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [22], 2: [25], 3: [21], 4: [20], 5: [21], 6: [21], 7: [21], 8: [18], 9: [16]}",10.015,"{0: [10.014483451843262], 1: [10.015936851501465], 2: [10.016031265258789], 3: [10.016031265258789], 4: [10.015813827514648], 5: [10.016031265258789], 6: [10.016008377075195], 7: [10.015792846679688], 8: [10.016008377075195], 9: [10.015958786010742]}",,205
285,-2.4459,-1.3968,10.012,10,10,0.0,"{0: 18, 1: 14, 2: 19, 3: 20, 4: 21, 5: 17, 6: 15, 7: 20, 8: 21, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [14], 2: [19], 3: [20], 4: [21], 5: [17], 6: [15], 7: [20], 8: [21], 9: [20]}",10.012,"{0: [10.011701583862305], 1: [10.012718200683594], 2: [10.012907028198242], 3: [10.012700080871582], 4: [10.01295280456543], 5: [10.01295280456543], 6: [10.012971878051758], 7: [10.012825965881348], 8: [10.01292610168457], 9: [10.012907028198242]}",,185
286,-2.0861,-1.3968,10.01,10,10,0.0,"{0: 21, 1: 20, 2: 20, 3: 15, 4: 16, 5: 26, 6: 18, 7: 19, 8: 19, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [20], 3: [15], 4: [16], 5: [26], 6: [18], 7: [19], 8: [19], 9: [27]}",10.01,"{0: [10.009275436401367], 1: [10.01022720336914], 2: [10.010360717773438], 3: [10.010266304016113], 4: [10.010360717773438], 5: [10.010360717773438], 6: [10.010360717773438], 7: [10.0103759765625], 8: [10.0103759765625], 9: [10.010196685791016]}",,201
287,-1.7248,-1.3968,10.008,10,10,0.0,"{0: 19, 1: 17, 2: 25, 3: 17, 4: 21, 5: 24, 6: 20, 7: 18, 8: 17, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [17], 2: [25], 3: [17], 4: [21], 5: [24], 6: [20], 7: [18], 8: [17], 9: [21]}",10.008,"{0: [10.007205963134766], 1: [10.007917404174805], 2: [10.008132934570312], 3: [10.008196830749512], 4: [10.008146286010742], 5: [10.008146286010742], 6: [10.008087158203125], 7: [10.008146286010742], 8: [10.008184432983398], 9: [10.008087158203125]}",,199
288,-1.3463,-1.3968,10.006,10,10,0.0,"{0: 21, 1: 19, 2: 19, 3: 21, 4: 15, 5: 17, 6: 17, 7: 22, 8: 19, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [19], 3: [21], 4: [15], 5: [17], 6: [17], 7: [22], 8: [19], 9: [15]}",10.006,"{0: [10.005474090576172], 1: [10.006244659423828], 2: [10.006227493286133], 3: [10.006217002868652], 4: [10.006190299987793], 5: [10.006207466125488], 6: [10.006171226501465], 7: [10.006244659423828], 8: [10.00627326965332], 9: [10.006180763244629]}",,185
289,-0.9738,-1.3968,10.004,10,10,0.0,"{0: 17, 1: 18, 2: 17, 3: 17, 4: 17, 5: 22, 6: 20, 7: 23, 8: 19, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [17], 3: [17], 4: [17], 5: [22], 6: [20], 7: [23], 8: [19], 9: [23]}",10.004,"{0: [10.004276275634766], 1: [10.00478744506836], 2: [10.004766464233398], 3: [10.004773139953613], 4: [10.004650115966797], 5: [10.004816055297852], 6: [10.004807472229004], 7: [10.00478744506836], 8: [10.004816055297852], 9: [10.00478744506836]}",,193
290,-0.6292,-1.3968,10.004,10,10,0.0,"{0: 11, 1: 17, 2: 18, 3: 19, 4: 19, 5: 21, 6: 21, 7: 17, 8: 19, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [11], 1: [17], 2: [18], 3: [19], 4: [19], 5: [21], 6: [21], 7: [17], 8: [19], 9: [23]}",10.004,"{0: [10.003480911254883], 1: [10.003787994384766], 2: [10.00380802154541], 3: [10.003811836242676], 4: [10.003769874572754], 5: [10.00380802154541], 6: [10.00380802154541], 7: [10.003811836242676], 8: [10.00380802154541], 9: [10.00380802154541]}",,185
291,-0.2252,-1.3968,10.318,10,10,0.0,"{0: 28, 1: 30, 2: 35, 3: 17, 4: 19, 5: 19, 6: 26, 7: 26, 8: 22, 9: 34}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [28], 1: [30], 2: [35], 3: [17], 4: [19], 5: [19], 6: [26], 7: [26], 8: [22], 9: [34]}",10.318,"{0: [10.07017707824707], 1: [10.017718315124512], 2: [10.017718315124512], 3: [10.017715454101562], 4: [10.017725944519043], 5: [10.017715454101562], 6: [10.017715454101562], 7: [10.017715454101562], 8: [10.017718315124512], 9: [10.017715454101562]}",,256
292,0.0886,-1.3968,11.19,10,10,0.0,"{0: 23, 1: 28, 2: 26, 3: 22, 4: 28, 5: 23, 6: 21, 7: 19, 8: 15, 9: 29}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [28], 2: [26], 3: [22], 4: [28], 5: [23], 6: [21], 7: [19], 8: [15], 9: [29]}",11.19,"{0: [11.578994750976562], 1: [11.548612594604492], 2: [11.548620223999023], 3: [11.548614501953125], 4: [11.548620223999023], 5: [11.548611640930176], 6: [11.578994750976562], 7: [11.54861831665039], 8: [11.560409545898438], 9: [11.548612594604492]}",,234
293,0.4681,-1.3968,11.575,10,10,0.0,"{0: 17, 1: 17, 2: 16, 3: 16, 4: 17, 5: 21, 6: 21, 7: 15, 8: 17, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [17], 2: [16], 3: [16], 4: [17], 5: [21], 6: [21], 7: [15], 8: [17], 9: [20]}",11.575,"{0: [11.575705528259277], 1: [11.575368881225586], 2: [11.575332641601562], 3: [11.575287818908691], 4: [11.575370788574219], 5: [11.575386047363281], 6: [11.575386047363281], 7: [11.57535171508789], 8: [11.575387954711914], 9: [11.575353622436523]}",,177
294,0.8517,-1.3968,11.576,10,10,0.0,"{0: 24, 1: 22, 2: 24, 3: 21, 4: 20, 5: 21, 6: 18, 7: 16, 8: 21, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [22], 2: [24], 3: [21], 4: [20], 5: [21], 6: [18], 7: [16], 8: [21], 9: [23]}",11.576,"{0: [11.576862335205078], 1: [11.57636833190918], 2: [11.576362609863281], 3: [11.576356887817383], 4: [11.576362609863281], 5: [11.576335906982422], 6: [11.576356887817383], 7: [11.576318740844727], 8: [11.576330184936523], 9: [11.576335906982422]}",,210
295,1.2245,-1.3968,11.577,10,10,0.0,"{0: 14, 1: 12, 2: 18, 3: 14, 4: 20, 5: 23, 6: 20, 7: 23, 8: 15, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [12], 2: [18], 3: [14], 4: [20], 5: [23], 6: [20], 7: [23], 8: [15], 9: [18]}",11.577,"{0: [11.578702926635742], 1: [11.57774543762207], 2: [11.577838897705078], 3: [11.577802658081055], 4: [11.577707290649414], 5: [11.57781982421875], 6: [11.577829360961914], 7: [11.57774543762207], 8: [11.577838897705078], 9: [11.577643394470215]}",,177
296,1.5998,-1.3968,11.579,10,10,0.0,"{0: 15, 1: 14, 2: 18, 3: 19, 4: 14, 5: 18, 6: 16, 7: 15, 8: 21, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [14], 2: [18], 3: [19], 4: [14], 5: [18], 6: [16], 7: [15], 8: [21], 9: [21]}",11.579,"{0: [11.580709457397461], 1: [11.579730033874512], 2: [11.579642295837402], 3: [11.57967758178711], 4: [11.579561233520508], 5: [11.57967758178711], 6: [11.579642295837402], 7: [11.579629898071289], 8: [11.579690933227539], 9: [11.579690933227539]}",,171
297,1.9565,-1.3968,11.581,10,10,0.0,"{0: 21, 1: 21, 2: 23, 3: 17, 4: 17, 5: 21, 6: 23, 7: 21, 8: 21, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [21], 2: [23], 3: [17], 4: [17], 5: [21], 6: [23], 7: [21], 8: [21], 9: [21]}",11.581,"{0: [11.583260536193848], 1: [11.58197021484375], 2: [11.58178424835205], 3: [11.581841468811035], 4: [11.581954956054688], 5: [11.581897735595703], 6: [11.582012176513672], 7: [11.58197021484375], 8: [11.582077026367188], 9: [11.58197021484375]}",,206
298,2.3389,-1.3968,11.584,10,10,0.0,"{0: 23, 1: 17, 2: 13, 3: 23, 4: 15, 5: 22, 6: 16, 7: 14, 8: 20, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [17], 2: [13], 3: [23], 4: [15], 5: [22], 6: [16], 7: [14], 8: [20], 9: [20]}",11.584,"{0: [11.586222648620605], 1: [11.584829330444336], 2: [11.584829330444336], 3: [11.584829330444336], 4: [11.584648132324219], 5: [11.58484935760498], 6: [11.584829330444336], 7: [11.58484935760498], 8: [11.584829330444336], 9: [11.584868431091309]}",,183
299,2.6818,-1.3968,11.587,10,10,0.0,"{0: 18, 1: 15, 2: 18, 3: 19, 4: 23, 5: 16, 6: 14, 7: 16, 8: 18, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [15], 2: [18], 3: [19], 4: [23], 5: [16], 6: [14], 7: [16], 8: [18], 9: [16]}",11.587,"{0: [11.589447021484375], 1: [11.587882995605469], 2: [11.587961196899414], 3: [11.588006973266602], 4: [11.587882995605469], 5: [11.588006973266602], 6: [11.587882995605469], 7: [11.587961196899414], 8: [11.587806701660156], 9: [11.587961196899414]}",,173
300,3.0491,-1.3968,11.591,10,10,0.0,"{0: 16, 1: 14, 2: 16, 3: 16, 4: 18, 5: 17, 6: 20, 7: 21, 8: 22, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [14], 2: [16], 3: [16], 4: [18], 5: [17], 6: [20], 7: [21], 8: [22], 9: [24]}",11.591,"{0: [11.59353256225586], 1: [11.591556549072266], 2: [11.591556549072266], 3: [11.591644287109375], 4: [11.591583251953125], 5: [11.591468811035156], 6: [11.591556549072266], 7: [11.591644287109375], 8: [11.591644287109375], 9: [11.591644287109375]}",,184
301,3.4314,-1.3968,11.595,10,10,0.0,"{0: 16, 1: 16, 2: 17, 3: 21, 4: 20, 5: 18, 6: 24, 7: 18, 8: 22, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [16], 2: [17], 3: [21], 4: [20], 5: [18], 6: [24], 7: [18], 8: [22], 9: [19]}",11.595,"{0: [11.59808349609375], 1: [11.595706939697266], 2: [11.596067428588867], 3: [11.596096992492676], 4: [11.596067428588867], 5: [11.596067428588867], 6: [11.596038818359375], 7: [11.596067428588867], 8: [11.595969200134277], 9: [11.595871925354004]}",,191
302,3.8092,-1.3968,11.6,10,10,0.0,"{0: 16, 1: 16, 2: 16, 3: 18, 4: 24, 5: 18, 6: 19, 7: 18, 8: 15, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [16], 2: [16], 3: [18], 4: [24], 5: [18], 6: [19], 7: [18], 8: [15], 9: [17]}",11.6,"{0: [11.603279113769531], 1: [11.600825309753418], 2: [11.600957870483398], 3: [11.600858688354492], 4: [11.60079288482666], 5: [11.600825309753418], 6: [11.600825309753418], 7: [11.600825309753418], 8: [11.60068416595459], 9: [11.600675582885742]}",,177
303,4.1682,-1.3968,11.605,10,10,0.0,"{0: 14, 1: 17, 2: 22, 3: 19, 4: 23, 5: 19, 6: 16, 7: 18, 8: 23, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [17], 2: [22], 3: [19], 4: [23], 5: [19], 6: [16], 7: [18], 8: [23], 9: [17]}",11.605,"{0: [11.608518600463867], 1: [11.60576057434082], 2: [11.605960845947266], 3: [11.605960845947266], 4: [11.605997085571289], 5: [11.605997085571289], 6: [11.605960845947266], 7: [11.605960845947266], 8: [11.605489730834961], 9: [11.60610580444336]}",,188
304,4.5533,-1.3968,11.611,10,10,0.0,"{0: 15, 1: 18, 2: 19, 3: 26, 4: 22, 5: 19, 6: 23, 7: 20, 8: 16, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [18], 2: [19], 3: [26], 4: [22], 5: [19], 6: [23], 7: [20], 8: [16], 9: [14]}",11.611,"{0: [11.612375259399414], 1: [11.611642837524414], 2: [11.6119384765625], 3: [11.6119384765625], 4: [11.611810684204102], 5: [11.61210823059082], 6: [11.611988067626953], 7: [11.612028121948242], 8: [11.611810684204102], 9: [11.611859321594238]}",,192
305,-5.5937,-1.7619,10.053,10,10,0.0,"{0: 17, 1: 11, 2: 8, 3: 9, 4: 12, 5: 8, 6: 9, 7: 13, 8: 11, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [11], 2: [8], 3: [9], 4: [12], 5: [8], 6: [9], 7: [13], 8: [11], 9: [10]}",10.053,"{0: [10.052827835083008], 1: [10.053712844848633], 2: [10.053573608398438], 3: [10.053668022155762], 4: [10.053298950195312], 5: [10.053481101989746], 6: [10.053668022155762], 7: [10.053668022155762], 8: [10.053529739379883], 9: [10.053668022155762]}",,108
306,-5.3027,-1.7619,10.048,10,10,0.0,"{0: 22, 1: 19, 2: 15, 3: 21, 4: 24, 5: 23, 6: 16, 7: 17, 8: 24, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [19], 2: [15], 3: [21], 4: [24], 5: [23], 6: [16], 7: [17], 8: [24], 9: [18]}",10.048,"{0: [10.046529769897461], 1: [10.049407005310059], 2: [10.049224853515625], 3: [10.049050331115723], 4: [10.049539566040039], 5: [10.049539566040039], 6: [10.049407005310059], 7: [10.049273490905762], 8: [10.049539566040039], 9: [10.049315452575684]}",,199
307,-4.94,-1.7619,10.042,10,10,0.0,"{0: 18, 1: 18, 2: 22, 3: 17, 4: 16, 5: 19, 6: 19, 7: 14, 8: 13, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [18], 2: [22], 3: [17], 4: [16], 5: [19], 6: [19], 7: [14], 8: [13], 9: [15]}",10.042,"{0: [10.04102897644043], 1: [10.043586730957031], 2: [10.043540000915527], 3: [10.043657302856445], 4: [10.043703079223633], 5: [10.043586730957031], 6: [10.043624877929688], 7: [10.043501853942871], 8: [10.043501853942871], 9: [10.043462753295898]}",,171
308,-4.5737,-1.7619,10.037,10,10,0.0,"{0: 24, 1: 18, 2: 18, 3: 14, 4: 17, 5: 18, 6: 22, 7: 18, 8: 17, 9: 25}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [18], 2: [18], 3: [14], 4: [17], 5: [18], 6: [22], 7: [18], 8: [17], 9: [25]}",10.037,"{0: [10.035850524902344], 1: [10.038335800170898], 2: [10.038335800170898], 3: [10.03799057006836], 4: [10.03787612915039], 5: [10.038335800170898], 6: [10.038335800170898], 7: [10.038220405578613], 8: [10.038406372070312], 9: [10.038335800170898]}",,191
309,-4.2073,-1.7619,10.032,10,10,0.0,"{0: 20, 1: 17, 2: 18, 3: 19, 4: 21, 5: 16, 6: 23, 7: 18, 8: 16, 9: 13}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [17], 2: [18], 3: [19], 4: [21], 5: [16], 6: [23], 7: [18], 8: [16], 9: [13]}",10.032,"{0: [10.03097152709961], 1: [10.033256530761719], 2: [10.033077239990234], 3: [10.033256530761719], 4: [10.033247947692871], 5: [10.033256530761719], 6: [10.033256530761719], 7: [10.033182144165039], 8: [10.033069610595703], 9: [10.033182144165039]}",,181
310,-3.8523,-1.7619,10.027,10,10,0.0,"{0: 17, 1: 20, 2: 19, 3: 23, 4: 24, 5: 18, 6: 18, 7: 19, 8: 22, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [19], 3: [23], 4: [24], 5: [18], 6: [18], 7: [19], 8: [22], 9: [16]}",10.027,"{0: [10.026633262634277], 1: [10.028499603271484], 2: [10.028715133666992], 3: [10.028596878051758], 4: [10.02862548828125], 5: [10.028596878051758], 6: [10.02833366394043], 7: [10.028596878051758], 8: [10.028596878051758], 9: [10.028499603271484]}",,196
311,-3.4823,-1.7619,10.023,10,10,0.0,"{0: 19, 1: 21, 2: 23, 3: 19, 4: 15, 5: 19, 6: 15, 7: 22, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [21], 2: [23], 3: [19], 4: [15], 5: [19], 6: [15], 7: [22], 8: [18], 9: [20]}",10.023,"{0: [10.022469520568848], 1: [10.024407386779785], 2: [10.024407386779785], 3: [10.02431869506836], 4: [10.024380683898926], 5: [10.02423095703125], 6: [10.024407386779785], 7: [10.02420425415039], 8: [10.024434089660645], 9: [10.024460792541504]}",,191
312,-3.1147,-1.7619,10.02,10,10,0.0,"{0: 21, 1: 16, 2: 22, 3: 19, 4: 22, 5: 24, 6: 15, 7: 19, 8: 25, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [16], 2: [22], 3: [19], 4: [22], 5: [24], 6: [15], 7: [19], 8: [25], 9: [15]}",10.02,"{0: [10.018941879272461], 1: [10.020496368408203], 2: [10.020751953125], 3: [10.02065658569336], 4: [10.020496368408203], 5: [10.02065658569336], 6: [10.020776748657227], 7: [10.02033805847168], 8: [10.020418167114258], 9: [10.02065658569336]}",,198
313,-2.7518,-1.7619,10.016,10,10,0.0,"{0: 22, 1: 18, 2: 12, 3: 21, 4: 26, 5: 23, 6: 24, 7: 18, 8: 22, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [18], 2: [12], 3: [21], 4: [26], 5: [23], 6: [24], 7: [18], 8: [22], 9: [21]}",10.016,"{0: [10.015806198120117], 1: [10.0172119140625], 2: [10.017232894897461], 3: [10.017141342163086], 4: [10.0172119140625], 5: [10.01728343963623], 6: [10.01728343963623], 7: [10.017325401306152], 8: [10.0172119140625], 9: [10.016742706298828]}",,207
314,-2.384,-1.7619,10.013,10,10,0.0,"{0: 19, 1: 21, 2: 22, 3: 21, 4: 24, 5: 17, 6: 15, 7: 15, 8: 24, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [21], 2: [22], 3: [21], 4: [24], 5: [17], 6: [15], 7: [15], 8: [24], 9: [18]}",10.013,"{0: [10.012948036193848], 1: [10.014145851135254], 2: [10.014163970947266], 3: [10.01420783996582], 4: [10.01420783996582], 5: [10.014022827148438], 6: [10.014200210571289], 7: [10.014163970947266], 8: [10.01420783996582], 9: [10.01420783996582]}",,196
315,-2.0108,-1.7619,10.011,10,10,0.0,"{0: 20, 1: 21, 2: 17, 3: 19, 4: 23, 5: 23, 6: 18, 7: 24, 8: 22, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [21], 2: [17], 3: [19], 4: [23], 5: [23], 6: [18], 7: [24], 8: [22], 9: [22]}",10.011,"{0: [10.010461807250977], 1: [10.011648178100586], 2: [10.011497497558594], 3: [10.01163387298584], 4: [10.011550903320312], 5: [10.011618614196777], 6: [10.011445045471191], 7: [10.011604309082031], 8: [10.011648178100586], 9: [10.011550903320312]}",,209
316,-1.6352,-1.7619,10.009,10,10,0.0,"{0: 21, 1: 16, 2: 20, 3: 21, 4: 23, 5: 17, 6: 17, 7: 15, 8: 21, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [16], 2: [20], 3: [21], 4: [23], 5: [17], 6: [17], 7: [15], 8: [21], 9: [18]}",10.009,"{0: [10.008548736572266], 1: [10.009344100952148], 2: [10.009387969970703], 3: [10.009387969970703], 4: [10.009387969970703], 5: [10.00912857055664], 6: [10.009387969970703], 7: [10.009387969970703], 8: [10.009400367736816], 9: [10.009367942810059]}",,189
317,-1.2551,-1.7619,10.007,10,10,0.0,"{0: 19, 1: 25, 2: 18, 3: 20, 4: 22, 5: 19, 6: 24, 7: 17, 8: 17, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [25], 2: [18], 3: [20], 4: [22], 5: [19], 6: [24], 7: [17], 8: [17], 9: [22]}",10.007,"{0: [10.006871223449707], 1: [10.007604598999023], 2: [10.007604598999023], 3: [10.007684707641602], 4: [10.007630348205566], 5: [10.007552146911621], 6: [10.007621765136719], 7: [10.007612228393555], 8: [10.007596015930176], 9: [10.007577896118164]}",,203
318,-0.847,-1.7619,10.006,10,10,0.0,"{0: 19, 1: 13, 2: 23, 3: 23, 4: 20, 5: 19, 6: 21, 7: 19, 8: 26, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [13], 2: [23], 3: [23], 4: [20], 5: [19], 6: [21], 7: [19], 8: [26], 9: [17]}",10.006,"{0: [10.005661010742188], 1: [10.006122589111328], 2: [10.006147384643555], 3: [10.006173133850098], 4: [10.006173133850098], 5: [10.006183624267578], 6: [10.006183624267578], 7: [10.006173133850098], 8: [10.006189346313477], 9: [10.00617790222168]}",,200
319,-0.4834,-1.7619,10.005,10,10,0.0,"{0: 20, 1: 20, 2: 19, 3: 19, 4: 14, 5: 20, 6: 16, 7: 20, 8: 21, 9: 25}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [19], 3: [19], 4: [14], 5: [20], 6: [16], 7: [20], 8: [21], 9: [25]}",10.005,"{0: [10.00501823425293], 1: [10.005270004272461], 2: [10.005281448364258], 3: [10.005289077758789], 4: [10.005289077758789], 5: [10.005224227905273], 6: [10.00528621673584], 7: [10.005270004272461], 8: [10.00528621673584], 9: [10.00528621673584]}",,194
320,-0.1144,-1.7619,10.254,10,10,0.0,"{0: 21, 1: 20, 2: 18, 3: 21, 4: 17, 5: 13, 6: 22, 7: 18, 8: 19, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [18], 3: [21], 4: [17], 5: [13], 6: [22], 7: [18], 8: [19], 9: [19]}",10.254,"{0: [11.455947875976562], 1: [10.019290924072266], 2: [10.019290924072266], 3: [10.019294738769531], 4: [10.019290924072266], 5: [10.019290924072266], 6: [10.019290924072266], 7: [10.019290924072266], 8: [10.019290924072266], 9: [10.019290924072266]}",,188
321,0.2297,-1.7619,11.519,10,10,0.0,"{0: 17, 1: 12, 2: 18, 3: 18, 4: 23, 5: 19, 6: 21, 7: 17, 8: 19, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [12], 2: [18], 3: [18], 4: [23], 5: [19], 6: [21], 7: [17], 8: [19], 9: [21]}",11.519,"{0: [11.5194091796875], 1: [11.51917552947998], 2: [11.519142150878906], 3: [11.519174575805664], 4: [11.519172668457031], 5: [11.519172668457031], 6: [11.519142150878906], 7: [11.519172668457031], 8: [11.519173622131348], 9: [11.519172668457031]}",,185
