cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
131,3.0228,0.7936,11.023,10,10,0.0,"{0: 15, 1: 19, 2: 15, 3: 15, 4: 16, 5: 16, 6: 14, 7: 18, 8: 17, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [19], 2: [15], 3: [15], 4: [16], 5: [16], 6: [14], 7: [18], 8: [17], 9: [14]}",11.023,"{0: [11.024919509887695], 1: [11.023368835449219], 2: [11.023197174072266], 3: [11.023283004760742], 4: [11.023393630981445], 5: [11.023418426513672], 6: [11.023307800292969], 7: [11.023445129394531], 8: [11.023368835449219], 9: [11.023027420043945]}",,159
132,3.3734,0.7936,11.026,10,10,0.0,"{0: 14, 1: 24, 2: 18, 3: 14, 4: 21, 5: 26, 6: 20, 7: 21, 8: 18, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [24], 2: [18], 3: [14], 4: [21], 5: [26], 6: [20], 7: [21], 8: [18], 9: [21]}",11.026,"{0: [11.029284477233887], 1: [11.027450561523438], 2: [11.02735424041748], 3: [11.027164459228516], 4: [11.027450561523438], 5: [11.027382850646973], 6: [11.027450561523438], 7: [11.027450561523438], 8: [11.027450561523438], 9: [11.027382850646973]}",,197
133,3.7542,0.7936,11.031,10,10,0.0,"{0: 19, 1: 18, 2: 17, 3: 19, 4: 21, 5: 15, 6: 17, 7: 21, 8: 15, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [18], 2: [17], 3: [19], 4: [21], 5: [15], 6: [17], 7: [21], 8: [15], 9: [24]}",11.031,"{0: [11.0343017578125], 1: [11.031917572021484], 2: [11.031949043273926], 3: [11.032013893127441], 4: [11.03181266784668], 5: [11.031949043273926], 6: [11.031908988952637], 7: [11.03181266784668], 8: [11.031949043273926], 9: [11.031949043273926]}",,186
134,4.1239,0.7936,11.036,10,10,0.0,"{0: 23, 1: 21, 2: 14, 3: 22, 4: 16, 5: 20, 6: 22, 7: 19, 8: 15, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [21], 2: [14], 3: [22], 4: [16], 5: [20], 6: [22], 7: [19], 8: [15], 9: [21]}",11.036,"{0: [11.03928279876709], 1: [11.037062644958496], 2: [11.037054061889648], 3: [11.036567687988281], 4: [11.037062644958496], 5: [11.037027359008789], 6: [11.036982536315918], 7: [11.037097930908203], 8: [11.036982536315918], 9: [11.037062644958496]}",,193
135,4.492,0.7936,11.041,10,10,0.0,"{0: 17, 1: 13, 2: 19, 3: 20, 4: 15, 5: 18, 6: 15, 7: 19, 8: 25, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [13], 2: [19], 3: [20], 4: [15], 5: [18], 6: [15], 7: [19], 8: [25], 9: [22]}",11.041,"{0: [11.045194625854492], 1: [11.042763710021973], 2: [11.042646408081055], 3: [11.042444229125977], 4: [11.042070388793945], 5: [11.042608261108398], 6: [11.042569160461426], 7: [11.042320251464844], 8: [11.042608261108398], 9: [11.042608261108398]}",,183
136,4.8264,0.7936,11.047,10,10,0.0,"{0: 10, 1: 19, 2: 16, 3: 19, 4: 17, 5: 19, 6: 14, 7: 18, 8: 21, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [10], 1: [19], 2: [16], 3: [19], 4: [17], 5: [19], 6: [14], 7: [18], 8: [21], 9: [14]}",11.047,"{0: [11.048866271972656], 1: [11.04791259765625], 2: [11.04791259765625], 3: [11.048223495483398], 4: [11.048004150390625], 5: [11.048004150390625], 6: [11.048088073730469], 7: [11.048139572143555], 8: [11.048139572143555], 9: [11.048038482666016]}",,167
137,-5.5901,0.4286,10.048,10,10,0.0,"{0: 25, 1: 8, 2: 7, 3: 8, 4: 10, 5: 13, 6: 6, 7: 15, 8: 7, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [8], 2: [7], 3: [8], 4: [10], 5: [13], 6: [6], 7: [15], 8: [7], 9: [9]}",10.048,"{0: [10.048537254333496], 1: [10.049236297607422], 2: [10.048733711242676], 3: [10.049190521240234], 4: [10.049102783203125], 5: [10.049240112304688], 6: [10.04914665222168], 7: [10.049102783203125], 8: [10.048965454101562], 9: [10.049240112304688]}",,108
138,-5.311,0.4286,10.043,10,10,0.0,"{0: 21, 1: 19, 2: 20, 3: 21, 4: 22, 5: 20, 6: 20, 7: 23, 8: 18, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [20], 3: [21], 4: [22], 5: [20], 6: [20], 7: [23], 8: [18], 9: [23]}",10.043,"{0: [10.042398452758789], 1: [10.045328140258789], 2: [10.045286178588867], 3: [10.044937133789062], 4: [10.045069694519043], 5: [10.045286178588867], 6: [10.045204162597656], 7: [10.045244216918945], 8: [10.045244216918945], 9: [10.045244216918945]}",,207
139,-4.9131,0.4286,10.037,10,10,0.0,"{0: 20, 1: 25, 2: 24, 3: 23, 4: 14, 5: 24, 6: 21, 7: 23, 8: 17, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [25], 2: [24], 3: [23], 4: [14], 5: [24], 6: [21], 7: [23], 8: [17], 9: [20]}",10.037,"{0: [10.03612995147705], 1: [10.039003372192383], 2: [10.038472175598145], 3: [10.039042472839355], 4: [10.03887939453125], 5: [10.038841247558594], 6: [10.038841247558594], 7: [10.038965225219727], 8: [10.039003372192383], 9: [10.03879451751709]}",,211
140,-4.5457,0.4286,10.032,10,10,0.0,"{0: 21, 1: 18, 2: 16, 3: 19, 4: 16, 5: 22, 6: 22, 7: 14, 8: 19, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [18], 2: [16], 3: [19], 4: [16], 5: [22], 6: [22], 7: [14], 8: [19], 9: [17]}",10.032,"{0: [10.030664443969727], 1: [10.033268928527832], 2: [10.033268928527832], 3: [10.033268928527832], 4: [10.033154487609863], 5: [10.033268928527832], 6: [10.033154487609863], 7: [10.033374786376953], 8: [10.033268928527832], 9: [10.03318977355957]}",,184
141,-4.1815,0.4286,10.027,10,10,0.0,"{0: 17, 1: 24, 2: 24, 3: 24, 4: 17, 5: 22, 6: 15, 7: 18, 8: 21, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [24], 2: [24], 3: [24], 4: [17], 5: [22], 6: [15], 7: [18], 8: [21], 9: [19]}",10.027,"{0: [10.025979042053223], 1: [10.028166770935059], 2: [10.02827262878418], 3: [10.028166770935059], 4: [10.027852058410645], 5: [10.028305053710938], 6: [10.028305053710938], 7: [10.028199195861816], 8: [10.02827262878418], 9: [10.02795696258545]}",,201
142,-3.8213,0.4286,10.023,10,10,0.0,"{0: 19, 1: 16, 2: 22, 3: 26, 4: 20, 5: 22, 6: 17, 7: 19, 8: 19, 9: 13}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [16], 2: [22], 3: [26], 4: [20], 5: [22], 6: [17], 7: [19], 8: [19], 9: [13]}",10.023,"{0: [10.021717071533203], 1: [10.023680686950684], 2: [10.023725509643555], 3: [10.023755073547363], 4: [10.02356243133545], 5: [10.023725509643555], 6: [10.023591995239258], 7: [10.023725509643555], 8: [10.023784637451172], 9: [10.02356243133545]}",,193
143,-3.4453,0.4286,10.018,10,10,0.0,"{0: 17, 1: 23, 2: 19, 3: 23, 4: 17, 5: 18, 6: 19, 7: 19, 8: 22, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [23], 2: [19], 3: [23], 4: [17], 5: [18], 6: [19], 7: [19], 8: [22], 9: [20]}",10.018,"{0: [10.017601013183594], 1: [10.019350051879883], 2: [10.019375801086426], 3: [10.019436836242676], 4: [10.019402503967285], 5: [10.019489288330078], 6: [10.019463539123535], 7: [10.019262313842773], 8: [10.019463539123535], 9: [10.019489288330078]}",,197
144,-3.067,0.4286,10.015,10,10,0.0,"{0: 18, 1: 21, 2: 20, 3: 16, 4: 23, 5: 18, 6: 17, 7: 17, 8: 18, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [21], 2: [20], 3: [16], 4: [23], 5: [18], 6: [17], 7: [17], 8: [18], 9: [21]}",10.015,"{0: [10.014229774475098], 1: [10.015527725219727], 2: [10.01563835144043], 3: [10.01563835144043], 4: [10.015560150146484], 5: [10.01563835144043], 6: [10.015583038330078], 7: [10.01563835144043], 8: [10.015560150146484], 9: [10.015661239624023]}",,189
145,-2.6876,0.4286,10.011,10,10,0.0,"{0: 21, 1: 19, 2: 20, 3: 20, 4: 17, 5: 27, 6: 19, 7: 19, 8: 18, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [20], 3: [20], 4: [17], 5: [27], 6: [19], 7: [19], 8: [18], 9: [24]}",10.011,"{0: [10.010690689086914], 1: [10.012004852294922], 2: [10.012142181396484], 3: [10.012191772460938], 4: [10.012231826782227], 5: [10.012191772460938], 6: [10.012191772460938], 7: [10.012191772460938], 8: [10.012191772460938], 9: [10.012212753295898]}",,204
146,-2.3059,0.4286,10.008,10,10,0.0,"{0: 16, 1: 17, 2: 24, 3: 21, 4: 20, 5: 18, 6: 13, 7: 21, 8: 21, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [17], 2: [24], 3: [21], 4: [20], 5: [18], 6: [13], 7: [21], 8: [21], 9: [15]}",10.008,"{0: [10.007877349853516], 1: [10.00920295715332], 2: [10.009185791015625], 3: [10.009185791015625], 4: [10.00920295715332], 5: [10.009124755859375], 6: [10.009092330932617], 7: [10.009065628051758], 8: [10.009220123291016], 9: [10.009124755859375]}",,186
147,-1.9385,0.4286,10.006,10,10,0.0,"{0: 16, 1: 17, 2: 19, 3: 21, 4: 15, 5: 26, 6: 19, 7: 15, 8: 20, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [17], 2: [19], 3: [21], 4: [15], 5: [26], 6: [19], 7: [15], 8: [20], 9: [18]}",10.006,"{0: [10.005642890930176], 1: [10.00654411315918], 2: [10.006660461425781], 3: [10.006675720214844], 4: [10.006660461425781], 5: [10.006647109985352], 6: [10.00654411315918], 7: [10.006386756896973], 8: [10.006675720214844], 9: [10.00654411315918]}",,186
148,-1.5767,0.4286,10.004,10,10,0.0,"{0: 18, 1: 20, 2: 18, 3: 18, 4: 21, 5: 16, 6: 14, 7: 19, 8: 21, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [20], 2: [18], 3: [18], 4: [21], 5: [16], 6: [14], 7: [19], 8: [21], 9: [18]}",10.004,"{0: [10.00378131866455], 1: [10.004629135131836], 2: [10.004575729370117], 3: [10.004533767700195], 4: [10.004587173461914], 5: [10.004587173461914], 6: [10.004568099975586], 7: [10.004491806030273], 8: [10.004617691040039], 9: [10.004575729370117]}",,183
149,-1.2067,0.4286,10.003,10,10,0.0,"{0: 21, 1: 18, 2: 18, 3: 16, 4: 17, 5: 18, 6: 22, 7: 20, 8: 19, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [18], 2: [18], 3: [16], 4: [17], 5: [18], 6: [22], 7: [20], 8: [19], 9: [21]}",10.003,"{0: [10.00230884552002], 1: [10.002938270568848], 2: [10.002938270568848], 3: [10.002904891967773], 4: [10.002981185913086], 5: [10.002938270568848], 6: [10.002972602844238], 7: [10.002938270568848], 8: [10.002913475036621], 9: [10.002938270568848]}",,190
150,-0.8508,0.4286,10.001,10,10,0.0,"{0: 21, 1: 23, 2: 24, 3: 23, 4: 21, 5: 18, 6: 21, 7: 16, 8: 21, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [23], 2: [24], 3: [23], 4: [21], 5: [18], 6: [21], 7: [16], 8: [21], 9: [20]}",10.001,"{0: [10.001235008239746], 1: [10.001697540283203], 2: [10.001672744750977], 3: [10.001697540283203], 4: [10.001697540283203], 5: [10.001702308654785], 6: [10.001672744750977], 7: [10.001672744750977], 8: [10.001672744750977], 9: [10.001672744750977]}",,208
151,-0.475,0.4286,10.001,10,10,0.0,"{0: 18, 1: 21, 2: 23, 3: 19, 4: 21, 5: 21, 6: 18, 7: 20, 8: 22, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [21], 2: [23], 3: [19], 4: [21], 5: [21], 6: [18], 7: [20], 8: [22], 9: [19]}",10.001,"{0: [10.000556945800781], 1: [10.000801086425781], 2: [10.000816345214844], 3: [10.000816345214844], 4: [10.000770568847656], 5: [10.000822067260742], 6: [10.000833511352539], 7: [10.000835418701172], 8: [10.000835418701172], 9: [10.000837326049805]}",,202
152,-0.1129,0.4286,10.259,10,10,0.0,"{0: 25, 1: 38, 2: 24, 3: 39, 4: 20, 5: 29, 6: 26, 7: 31, 8: 27, 9: 28}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [38], 2: [24], 3: [39], 4: [20], 5: [29], 6: [26], 7: [31], 8: [27], 9: [28]}",10.259,"{0: [10.877273559570312], 1: [10.760275840759277], 2: [10.760276794433594], 3: [10.76027774810791], 4: [10.760275840759277], 5: [10.760276794433594], 6: [10.760278701782227], 7: [10.760278701782227], 8: [10.76027774810791], 9: [10.779762268066406]}",,287
153,0.258,0.4286,10.936,10,10,0.0,"{0: 15, 1: 21, 2: 21, 3: 22, 4: 15, 5: 12, 6: 26, 7: 23, 8: 19, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [21], 2: [21], 3: [22], 4: [15], 5: [12], 6: [26], 7: [23], 8: [19], 9: [23]}",10.936,"{0: [10.936103820800781], 1: [10.935893058776855], 2: [10.935860633850098], 3: [10.935882568359375], 4: [10.935894012451172], 5: [10.935893058776855], 6: [10.935893058776855], 7: [10.935872077941895], 8: [10.935882568359375], 9: [10.935893058776855]}",,197
154,0.6372,0.4286,10.936,10,10,0.0,"{0: 18, 1: 16, 2: 20, 3: 17, 4: 17, 5: 18, 6: 18, 7: 21, 8: 14, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [16], 2: [20], 3: [17], 4: [17], 5: [18], 6: [18], 7: [21], 8: [14], 9: [19]}",10.936,"{0: [10.936973571777344], 1: [10.9365234375], 2: [10.9365234375], 3: [10.936539649963379], 4: [10.936548233032227], 5: [10.936561584472656], 6: [10.936485290527344], 7: [10.936556816101074], 8: [10.93646240234375], 9: [10.9365234375]}",,178
155,0.9966,0.4286,10.937,10,10,0.0,"{0: 15, 1: 16, 2: 16, 3: 15, 4: 15, 5: 18, 6: 19, 7: 20, 8: 18, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [16], 2: [16], 3: [15], 4: [15], 5: [18], 6: [19], 7: [20], 8: [18], 9: [18]}",10.937,"{0: [10.938314437866211], 1: [10.937602996826172], 2: [10.937625885009766], 3: [10.937618255615234], 4: [10.93759536743164], 5: [10.937564849853516], 6: [10.937588691711426], 7: [10.937498092651367], 8: [10.937505722045898], 9: [10.937588691711426]}",,170
156,1.3648,0.4286,10.939,10,10,0.0,"{0: 17, 1: 21, 2: 16, 3: 22, 4: 19, 5: 15, 6: 22, 7: 22, 8: 16, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [21], 2: [16], 3: [22], 4: [19], 5: [15], 6: [22], 7: [22], 8: [16], 9: [18]}",10.939,"{0: [10.93994140625], 1: [10.939119338989258], 2: [10.939079284667969], 3: [10.939140319824219], 4: [10.939180374145508], 5: [10.939159393310547], 6: [10.93899917602539], 7: [10.939180374145508], 8: [10.93903923034668], 9: [10.939180374145508]}",,188
157,1.7261,0.4286,10.941,10,10,0.0,"{0: 12, 1: 17, 2: 19, 3: 23, 4: 23, 5: 13, 6: 16, 7: 20, 8: 22, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [12], 1: [17], 2: [19], 3: [23], 4: [23], 5: [13], 6: [16], 7: [20], 8: [22], 9: [19]}",10.941,"{0: [10.942014694213867], 1: [10.941041946411133], 2: [10.94112777709961], 3: [10.941113471984863], 4: [10.941113471984863], 5: [10.941113471984863], 6: [10.941141128540039], 7: [10.941113471984863], 8: [10.941113471984863], 9: [10.94106388092041]}",,184
158,2.0964,0.4286,10.943,10,10,0.0,"{0: 22, 1: 22, 2: 20, 3: 23, 4: 22, 5: 23, 6: 21, 7: 24, 8: 23, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [20], 3: [23], 4: [22], 5: [23], 6: [21], 7: [24], 8: [23], 9: [22]}",10.943,"{0: [10.944918632507324], 1: [10.943547248840332], 2: [10.943547248840332], 3: [10.94360637664795], 4: [10.943547248840332], 5: [10.943639755249023], 6: [10.943564414978027], 7: [10.94360637664795], 8: [10.943504333496094], 9: [10.94360637664795]}",,222
159,2.4626,0.4286,10.946,10,10,0.0,"{0: 22, 1: 17, 2: 19, 3: 17, 4: 21, 5: 17, 6: 14, 7: 29, 8: 17, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [17], 2: [19], 3: [17], 4: [21], 5: [17], 6: [14], 7: [29], 8: [17], 9: [23]}",10.946,"{0: [10.947803497314453], 1: [10.946332931518555], 2: [10.946510314941406], 3: [10.946531295776367], 4: [10.946401596069336], 5: [10.94619369506836], 6: [10.94642162322998], 7: [10.946470260620117], 8: [10.946531295776367], 9: [10.946263313293457]}",,196
160,2.8209,0.4286,10.949,10,10,0.0,"{0: 22, 1: 18, 2: 21, 3: 21, 4: 20, 5: 19, 6: 17, 7: 27, 8: 16, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [18], 2: [21], 3: [21], 4: [20], 5: [19], 6: [17], 7: [27], 8: [16], 9: [21]}",10.949,"{0: [10.951333045959473], 1: [10.949731826782227], 2: [10.949731826782227], 3: [10.949723243713379], 4: [10.949731826782227], 5: [10.949699401855469], 6: [10.949419021606445], 7: [10.949731826782227], 8: [10.949731826782227], 9: [10.949653625488281]}",,202
161,3.1812,0.4286,10.953,10,10,0.0,"{0: 16, 1: 20, 2: 19, 3: 16, 4: 22, 5: 16, 6: 22, 7: 18, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [20], 2: [19], 3: [16], 4: [22], 5: [16], 6: [22], 7: [18], 8: [18], 9: [20]}",10.953,"{0: [10.955436706542969], 1: [10.953338623046875], 2: [10.953187942504883], 3: [10.953241348266602], 4: [10.953426361083984], 5: [10.953338623046875], 6: [10.953338623046875], 7: [10.953479766845703], 8: [10.953365325927734], 9: [10.953453063964844]}",,187
162,3.5393,0.4286,10.957,10,10,0.0,"{0: 19, 1: 15, 2: 17, 3: 16, 4: 19, 5: 22, 6: 15, 7: 22, 8: 18, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [15], 2: [17], 3: [16], 4: [19], 5: [22], 6: [15], 7: [22], 8: [18], 9: [18]}",10.957,"{0: [10.959676742553711], 1: [10.95755386352539], 2: [10.957515716552734], 3: [10.957574844360352], 4: [10.95755386352539], 5: [10.95755386352539], 6: [10.957544326782227], 7: [10.95755386352539], 8: [10.95755386352539], 9: [10.957358360290527]}",,181
163,3.9014,0.4286,10.961,10,10,0.0,"{0: 23, 1: 21, 2: 12, 3: 20, 4: 14, 5: 21, 6: 21, 7: 19, 8: 23, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [21], 2: [12], 3: [20], 4: [14], 5: [21], 6: [21], 7: [19], 8: [23], 9: [19]}",10.961,"{0: [10.964558601379395], 1: [10.962114334106445], 2: [10.962039947509766], 3: [10.96214771270752], 4: [10.96214771270752], 5: [10.962114334106445], 6: [10.962114334106445], 7: [10.962007522583008], 8: [10.961685180664062], 9: [10.962072372436523]}",,193
164,4.2617,0.4286,10.966,10,10,0.0,"{0: 26, 1: 19, 2: 24, 3: 18, 4: 21, 5: 22, 6: 21, 7: 15, 8: 21, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [26], 1: [19], 2: [24], 3: [18], 4: [21], 5: [22], 6: [21], 7: [15], 8: [21], 9: [17]}",10.966,"{0: [10.969771385192871], 1: [10.967109680175781], 2: [10.967262268066406], 3: [10.966876983642578], 4: [10.96738052368164], 5: [10.967344284057617], 6: [10.96738052368164], 7: [10.967226028442383], 8: [10.96738052368164], 9: [10.967344284057617]}",,204
165,4.6472,0.4286,10.972,10,10,0.0,"{0: 22, 1: 22, 2: 19, 3: 15, 4: 21, 5: 24, 6: 21, 7: 20, 8: 25, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [19], 3: [15], 4: [21], 5: [24], 6: [21], 7: [20], 8: [25], 9: [21]}",10.972,"{0: [10.975940704345703], 1: [10.97287368774414], 2: [10.973209381103516], 3: [10.97291374206543], 4: [10.973169326782227], 5: [10.973169326782227], 6: [10.973169326782227], 7: [10.973041534423828], 8: [10.973002433776855], 9: [10.973169326782227]}",,210
166,4.9177,0.4286,10.976,10,10,0.0,"{0: 2, 1: 13, 2: 9, 3: 11, 4: 13, 5: 10, 6: 11, 7: 12, 8: 10, 9: 11}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [13], 2: [9], 3: [11], 4: [13], 5: [10], 6: [11], 7: [12], 8: [10], 9: [11]}",10.976,"{0: [10.977968215942383], 1: [10.977228164672852], 2: [10.977313995361328], 3: [10.976696014404297], 4: [10.977228164672852], 5: [10.977094650268555], 6: [10.977270126342773], 7: [10.977136611938477], 8: [10.977228164672852], 9: [10.976827621459961]}",,102
167,-5.5999,0.0635,10.048,10,10,0.0,"{0: 18, 1: 7, 2: 9, 3: 10, 4: 10, 5: 11, 6: 10, 7: 8, 8: 11, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [7], 2: [9], 3: [10], 4: [10], 5: [11], 6: [10], 7: [8], 8: [11], 9: [12]}",10.048,"{0: [10.048262596130371], 1: [10.049144744873047], 2: [10.048827171325684], 3: [10.04841423034668], 4: [10.049010276794434], 5: [10.048827171325684], 6: [10.048827171325684], 7: [10.048551559448242], 8: [10.048965454101562], 9: [10.049010276794434]}",,106
168,-5.3269,0.0635,10.043,10,10,0.0,"{0: 15, 1: 19, 2: 18, 3: 25, 4: 15, 5: 19, 6: 24, 7: 18, 8: 24, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [19], 2: [18], 3: [25], 4: [15], 5: [19], 6: [24], 7: [18], 8: [24], 9: [18]}",10.043,"{0: [10.042285919189453], 1: [10.044960975646973], 2: [10.04478645324707], 3: [10.044919967651367], 4: [10.045297622680664], 5: [10.045052528381348], 6: [10.045052528381348], 7: [10.04478645324707], 8: [10.045052528381348], 9: [10.045052528381348]}",,195
169,-4.9599,0.0635,10.038,10,10,0.0,"{0: 20, 1: 23, 2: 22, 3: 14, 4: 19, 5: 22, 6: 21, 7: 17, 8: 19, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [23], 2: [22], 3: [14], 4: [19], 5: [22], 6: [21], 7: [17], 8: [19], 9: [16]}",10.038,"{0: [10.036565780639648], 1: [10.039007186889648], 2: [10.039131164550781], 3: [10.039373397827148], 4: [10.039257049560547], 5: [10.039007186889648], 6: [10.039373397827148], 7: [10.039131164550781], 8: [10.039334297180176], 9: [10.039295196533203]}",,193
170,-4.5701,0.0635,10.032,10,10,0.0,"{0: 24, 1: 19, 2: 25, 3: 23, 4: 20, 5: 15, 6: 22, 7: 21, 8: 22, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [19], 2: [25], 3: [23], 4: [20], 5: [15], 6: [22], 7: [21], 8: [22], 9: [19]}",10.032,"{0: [10.031111717224121], 1: [10.033365249633789], 2: [10.033711433410645], 3: [10.03359603881836], 4: [10.03359603881836], 5: [10.033747673034668], 6: [10.033747673034668], 7: [10.033480644226074], 8: [10.033747673034668], 9: [10.033136367797852]}",,210
